   -7.000000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.999000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.998000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.997000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.996000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.995000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.994000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.993000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.992000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.991000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.990000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.989000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.988000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.987000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.986000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.985000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.984000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.983000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.982000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.981000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.980000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.979000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.978000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.977000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.976000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.975000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.974000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.973000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.972000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.971000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.970000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.969000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.968000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.967000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.966000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.965000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.964000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.963000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.962000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.961000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.960000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.959000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.958000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.957000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.956000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.955000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.954000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.953000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.952000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.951000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.950000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.949000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.948000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.947000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.946000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.945000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.944000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.943000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.942000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.941000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.940000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.939000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.938000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.937000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.936000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.935000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.934000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.933000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.932000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.931000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.930000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.929000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.928000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.927000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.926000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.925000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.924000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.923000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.922000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.921000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.920000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.919000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.918000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.917000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.916000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.915000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.914000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.913000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.912000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.911000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.910000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.909000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.908000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.907000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.906000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.905000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.904000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.903000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.902000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.901000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.900000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.899000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.898000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.897000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.896000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.895000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.894000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.893000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.892000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.891000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.890000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.889000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.888000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.887000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.886000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.885000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.884000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.883000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.882000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.881000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.880000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.879000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.878000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.877000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.876000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.875000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.874000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.873000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.872000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.871000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.870000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.869000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.868000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.867000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.866000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.865000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.864000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.863000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.862000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.861000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.860000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.859000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.858000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.857000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.856000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.855000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.854000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.853000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.852000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
   -6.851000000    0.000000000    0.000000000    0.000000000    0.000000000    0.000000000
